state_ut,district,year,murder,rape,kidnapping_abduction,dacoity,robbery,arson,hurt,protection_of_civil_rights_pcr_act,prevention_of_atrocities_poa_act,other_crimes_against_sts
MAHARASHTRA,SOLAPUR COMMR.,2010,0,0,0,0,0,0,0,0,0,1
MAHARASHTRA,SOLAPUR RURAL,2010,0,2,0,0,0,3,0,0,0,1
MAHARASHTRA,THANE COMMR.,2010,0,0,0,1,0,0,0,0,2,2
MAHARASHTRA,THANE RURAL,2010,2,5,1,0,0,0,1,0,13,19
MAHARASHTRA,WARDHA,2010,0,3,0,0,0,0,1,0,1,9
MAHARASHTRA,WASHIM,2010,1,0,1,0,0,0,0,0,0,0
MAHARASHTRA,YAVATMAL,2010,0,2,4,0,0,0,1,0,2,4
MAHARASHTRA,TOTAL,2010,9,46,8,1,1,7,11,0,55,154
MANIPUR,BISHNUPUR,2010,0,0,0,0,0,0,0,0,0,0
MANIPUR,CHANDEL,2010,0,0,0,0,0,0,0,0,0,0
MANIPUR,CHURACHANDPUR,2010,0,0,0,0,0,0,0,0,0,0
MANIPUR,CID,2010,0,0,0,0,0,0,0,0,0,0
MANIPUR,IMPHAL EAST,2010,0,0,0,0,0,0,0,0,0,0
MANIPUR,IMPHAL WEST,2010,0,0,0,0,0,0,0,0,0,0
MANIPUR,SENAPATI,2010,0,0,0,0,0,0,0,0,0,0
MANIPUR,TAMENGLONG,2010,0,0,0,0,0,0,0,0,0,0
MANIPUR,THOUBAL,2010,0,0,0,0,0,0,0,0,0,0
MANIPUR,UKHRUL,2010,0,0,0,0,0,0,0,0,0,0
MANIPUR,TOTAL,2010,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,GARO HILLS EAST,2010,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,GARO HILLS SOUTH,2010,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,GARO HILLS WEST,2010,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,JAINTIA HILLS,2010,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,KHASI HILLS EAST,2010,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,KHASI HILLS WEST,2010,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,RI-BHOI,2010,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,TOTAL,2010,0,0,0,0,0,0,0,0,0,0
MIZORAM,AIZAWL,2010,0,0,0,0,0,0,0,0,0,0
MIZORAM,CHAMPHAI,2010,0,0,0,0,0,0,0,0,0,0
MIZORAM,KOLASIB,2010,0,0,0,0,0,0,0,0,0,0
MIZORAM,LAWNGTLAI,2010,0,0,0,0,0,0,0,0,0,0
MIZORAM,LUNGLEI,2010,0,0,0,0,0,0,0,0,0,0
MIZORAM,MAMIT,2010,0,0,0,0,0,0,0,0,0,0
MIZORAM,SAIHA,2010,0,0,0,0,0,0,0,0,0,0
MIZORAM,SERCHHIP,2010,0,0,0,0,0,0,0,0,0,0
MIZORAM,TOTAL,2010,0,0,0,0,0,0,0,0,0,0
NAGALAND,DIMAPUR,2010,0,0,0,0,0,0,0,0,0,0
NAGALAND,KIPHIRE,2010,0,0,0,0,0,0,0,0,0,0
NAGALAND,KOHIMA,2010,0,0,0,0,0,0,0,0,0,0
NAGALAND,LONGLENG,2010,0,0,0,0,0,0,0,0,0,0
NAGALAND,MOKOKCHUNG,2010,0,0,0,0,0,0,0,0,0,0
NAGALAND,MON,2010,0,0,0,0,0,0,0,0,0,0
NAGALAND,PEREN,2010,0,0,0,0,0,0,0,0,0,0
NAGALAND,PHEK,2010,0,0,0,0,0,0,0,0,0,0
NAGALAND,TUENSANG,2010,0,0,0,0,0,0,0,0,0,0
NAGALAND,WOKHA,2010,0,0,0,0,0,0,0,0,0,0
NAGALAND,ZUNHEBOTO,2010,0,0,0,0,0,0,0,0,0,0
NAGALAND,TOTAL,2010,0,0,0,0,0,0,0,0,0,0
ODISHA,ANGUL,2010,0,0,0,0,0,0,0,0,16,0
ODISHA,BALASORE,2010,0,1,0,0,0,0,21,0,22,0
ODISHA,BARAGARH,2010,0,3,1,0,0,0,18,0,25,0
ODISHA,BERHAMPUR,2010,0,1,0,0,0,0,0,0,2,0
ODISHA,BHADRAK,2010,0,0,0,0,0,0,0,0,2,0
ODISHA,BOLANGIR,2010,0,2,0,0,0,0,4,0,23,0
ODISHA,BOUDH,2010,0,0,0,0,0,0,3,0,1,0
ODISHA,CUTTACK,2010,0,0,0,0,0,0,0,0,4,0
ODISHA,DCP BBSR,2010,0,0,0,0,0,0,2,0,6,9
ODISHA,DCP CTC,2010,0,0,0,0,0,0,0,0,1,0
ODISHA,DEOGARH,2010,1,0,0,0,0,0,5,0,7,0
ODISHA,DHENKANAL,2010,0,0,0,0,0,0,3,0,9,0
ODISHA,GAJAPATI,2010,0,0,0,0,0,0,0,0,8,8
ODISHA,GANJAM,2010,0,1,0,0,0,0,0,0,3,0
ODISHA,JAGATSINGHPUR,2010,0,0,0,0,0,0,0,0,1,0
ODISHA,JAJPUR,2010,0,0,0,0,0,0,4,0,4,0
ODISHA,JHARSUGUDA,2010,0,0,0,0,0,0,6,0,7,0
ODISHA,KALAHANDI,2010,1,5,0,0,0,1,8,0,18,8
ODISHA,KANDHAMAL,2010,0,0,0,0,0,0,1,0,6,0
ODISHA,KENDRAPARA,2010,0,1,0,0,0,0,1,0,2,0
ODISHA,KEONJHAR,2010,0,3,0,0,0,0,17,0,15,0
ODISHA,KHURDA,2010,0,0,0,0,0,0,0,0,1,0
ODISHA,KORAPUT,2010,0,1,0,0,0,0,1,0,14,0
ODISHA,MALKANGIR,2010,0,0,1,0,0,0,0,0,2,0
ODISHA,MAYURBHANJ,2010,0,3,0,0,0,0,0,0,52,0
ODISHA,NAYAGARH,2010,0,0,0,0,0,0,0,0,2,0
ODISHA,NOWRANGPUR,2010,3,11,2,0,0,0,0,0,27,0
ODISHA,NUAPADA,2010,0,0,0,0,0,0,0,0,7,0
ODISHA,PURI,2010,0,0,0,0,0,0,0,0,0,0
ODISHA,RAYAGADA,2010,0,3,0,0,0,0,9,0,19,5
ODISHA,ROURKELA,2010,1,4,0,0,0,0,0,0,5,0
ODISHA,SAMBALPUR,2010,0,1,0,0,0,0,9,0,28,0
ODISHA,SONEPUR,2010,0,0,0,0,0,0,2,0,4,0
ODISHA,SRP(CUTTACK),2010,0,0,0,0,0,0,1,0,0,0
ODISHA,SRP(ROURKELA),2010,0,0,0,0,0,0,0,0,1,0
ODISHA,SUNDARGARH,2010,0,2,0,0,0,0,3,0,11,0
ODISHA,TOTAL,2010,6,42,4,0,0,1,118,0,355,30
PUNJAB,AMRITSAR RURAL,2010,0,0,0,0,0,0,0,0,0,0
PUNJAB,BARNALA,2010,0,0,0,0,0,0,0,0,0,0
PUNJAB,BATALA,2010,0,0,0,0,0,0,0,0,0,0
PUNJAB,BHATINDA,2010,0,0,0,0,0,0,0,0,0,0
PUNJAB,CP AMRITSAR,2010,0,0,0,0,0,0,0,0,0,0
PUNJAB,CP JALANDHAR,2010,0,0,0,0,0,0,0,0,0,0
PUNJAB,CP LUDHIANA,2010,0,0,0,0,0,0,0,0,0,0
PUNJAB,FARIDKOT,2010,0,0,0,0,0,0,0,0,0,0
PUNJAB,FATEHGARH SAHIB,2010,0,0,0,0,0,0,0,0,0,0
PUNJAB,FEROZPUR,2010,0,0,0,0,0,0,0,0,0,0
PUNJAB,G.R.P,2010,0,0,0,0,0,0,0,0,0,0
PUNJAB,GURDASPUR,2010,0,0,0,0,0,0,0,0,0,0
PUNJAB,HOSHIARPUR,2010,0,0,0,0,0,0,0,0,0,0
PUNJAB,JALANDHAR RURAL,2010,0,0,0,0,0,0,0,0,0,0
PUNJAB,KAPURTHALA,2010,0,0,0,0,0,0,0,0,0,0
PUNJAB,KHANNA,2010,0,0,0,0,0,0,0,0,0,0
PUNJAB,LUDHIANA RURAL,2010,0,0,0,0,0,0,0,0,0,0
PUNJAB,MANSA,2010,0,0,0,0,0,0,0,0,0,0
PUNJAB,MOGA,2010,0,0,0,0,0,0,0,0,0,0
PUNJAB,MUKTSAR,2010,0,0,0,0,0,0,0,0,0,0
PUNJAB,PATIALA,2010,0,0,0,0,0,0,0,0,0,0
PUNJAB,ROPAR,2010,0,0,0,0,0,0,0,0,0,0
PUNJAB,SANGRUR,2010,0,0,0,0,0,0,0,0,0,0
PUNJAB,SAS NGR,2010,0,0,0,0,0,0,0,0,0,0
PUNJAB,SBS NAGAR,2010,0,0,0,0,0,0,0,0,0,0
PUNJAB,TARN TARAN,2010,0,0,0,0,0,0,0,0,0,0
PUNJAB,TOTAL,2010,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,AJMER,2010,0,1,0,0,0,0,3,0,1,11
RAJASTHAN,ALWAR,2010,3,1,0,0,0,2,3,0,1,72
RAJASTHAN,BANSWARA,2010,0,1,0,0,0,0,1,0,5,41
RAJASTHAN,BARAN,2010,2,2,2,0,0,0,4,0,1,29
RAJASTHAN,BARMER,2010,1,3,0,0,0,0,0,0,0,49
RAJASTHAN,BHARATPUR,2010,1,0,0,0,0,0,0,0,0,44
RAJASTHAN,BHILWARA,2010,1,1,0,0,0,0,0,0,2,36
RAJASTHAN,BIKANER,2010,0,0,0,0,0,0,0,0,0,3
RAJASTHAN,BUNDI,2010,1,1,0,0,0,0,3,0,3,41
RAJASTHAN,CHITTORGARH,2010,1,3,0,0,0,1,0,0,0,37
RAJASTHAN,CHURU,2010,0,0,0,0,0,0,3,0,0,3
RAJASTHAN,DAUSA,2010,2,2,0,0,0,0,1,0,0,60
RAJASTHAN,DHOLPUR,2010,0,0,0,0,0,0,9,0,0,5
RAJASTHAN,DUNGARPUR,2010,0,0,0,0,0,0,0,0,0,7
RAJASTHAN,G.R.P. AJMER,2010,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,G.R.P. JODHPUR,2010,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,GANGANAGAR,2010,0,0,0,0,0,0,0,0,0,2
RAJASTHAN,HANUMANGARH,2010,0,0,0,0,0,0,0,0,0,2
RAJASTHAN,JAIPUR EAST,2010,0,1,0,0,0,0,0,0,1,33
RAJASTHAN,JAIPUR NORTH,2010,0,0,0,0,0,0,0,0,0,13
RAJASTHAN,JAIPUR RURAL,2010,2,1,0,0,0,1,0,0,1,83
RAJASTHAN,JAIPUR SOUTH,2010,0,0,0,0,0,0,0,0,0,16
RAJASTHAN,JAISALMER,2010,0,0,0,0,0,0,0,0,0,17
RAJASTHAN,JALORE,2010,0,1,0,0,0,0,0,0,2,42
RAJASTHAN,JHALAWAR,2010,1,3,0,0,0,1,4,0,0,23
RAJASTHAN,JHUNJHUNU,2010,0,1,0,0,0,0,1,0,0,13
RAJASTHAN,JODHPUR CITY,2010,0,0,0,0,0,0,2,0,1,9
RAJASTHAN,JODHPUR RURAL,2010,0,0,0,0,0,0,23,0,1,1
RAJASTHAN,KARAULI,2010,1,1,0,0,0,1,0,0,1,43
RAJASTHAN,KOTA CITY,2010,1,3,0,0,0,0,3,0,0,16
RAJASTHAN,KOTA RURAL,2010,0,1,0,0,0,0,6,0,1,23
RAJASTHAN,NAGAUR,2010,0,0,0,0,0,0,0,0,0,4
RAJASTHAN,PALI,2010,0,1,0,0,0,0,1,0,0,34
RAJASTHAN,PRATAPGARH,2010,0,4,0,0,0,0,3,0,0,30
RAJASTHAN,RAJSAMAND,2010,1,0,0,0,0,0,4,0,1,10
RAJASTHAN,SAWAI MADHOPUR,2010,2,0,0,0,0,0,1,0,1,52
RAJASTHAN,SIKAR,2010,0,1,0,0,0,0,3,0,0,44
RAJASTHAN,SIROHI,2010,0,1,0,0,0,0,13,0,0,20
RAJASTHAN,TONK,2010,0,1,0,0,0,0,33,0,0,36
RAJASTHAN,UDAIPUR,2010,1,7,2,0,0,0,19,0,3,73
RAJASTHAN,TOTAL,2010,21,42,4,0,0,6,143,0,26,1077
SIKKIM,EAST,2010,0,0,0,0,0,0,0,0,0,0
SIKKIM,NORTH,2010,0,0,0,0,0,0,0,0,0,0
SIKKIM,SOUTH,2010,0,0,0,0,0,0,1,0,0,0
SIKKIM,WEST,2010,0,0,0,0,0,0,0,0,0,0
SIKKIM,TOTAL,2010,0,0,0,0,0,0,1,0,0,0
TAMIL NADU,ARIYALUR,2010,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,CHENNAI,2010,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,CHENNAI RLY.,2010,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,CHENNAISUBURBAN,2010,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,COIMBATORE RURAL,2010,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,COIMBATORE URBAN,2010,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,CUDDALORE,2010,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,DHARMAPURI,2010,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,DINDIGUL,2010,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,ERODE,2010,1,0,0,0,0,0,0,0,0,0
TAMIL NADU,KANCHIPURAM,2010,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KANYAKUMARI,2010,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KARUR,2010,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,2010,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,MADURAI RURAL,2010,0,0,0,0,0,0,0,0,0,5
TAMIL NADU,MADURAI URBAN,2010,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,NAGAPATTINAM,2010,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,NAMAKKAL,2010,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,NILGIRIS,2010,1,0,1,0,0,0,0,0,1,0
TAMIL NADU,PERAMBALUR,2010,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,PUDUKOTTAI,2010,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,RAMNATHAPURAM,2010,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,SALEM RURAL,2010,0,0,0,0,0,0,0,0,1,0
TAMIL NADU,SALEM URBAN,2010,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,SIVAGANGAI,2010,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,THANJAVUR,2010,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,THENI,2010,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,THIRUNELVELI RURAL,2010,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,THIRUNELVELI URBAN,2010,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,THIRUVALLUR,2010,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,THIRUVANNAMALAI,2010,0,0,0,0,0,0,0,0,1,0
TAMIL NADU,THIRUVARUR,2010,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,THOOTHUGUDI,2010,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUPPUR,2010,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TRICHY RLY.,2010,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TRICHY RURAL,2010,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TRICHY URBAN,2010,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,VELLORE,2010,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,VILLUPURAM,2010,0,0,0,0,0,0,0,0,22,0
TAMIL NADU,VIRUDHUNAGAR,2010,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TOTAL,2010,2,0,1,0,0,0,0,0,25,5
TRIPURA,DHALAI,2010,0,0,0,0,0,0,0,0,0,0
TRIPURA,G.R.P.,2010,0,0,0,0,0,0,0,0,0,0
TRIPURA,NORTH,2010,0,0,0,0,0,0,0,0,0,0
TRIPURA,SOUTH,2010,0,2,1,0,1,0,5,0,0,26
TRIPURA,WEST,2010,0,0,0,0,0,0,0,0,0,0
TRIPURA,TOTAL,2010,0,2,1,0,1,0,5,0,0,26
UTTAR PRADESH,AGRA,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,ALIGARH,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,ALLAHABAD,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,AMBEDKAR NAGAR,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,AURAIYA,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,AZAMGARH,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BADAUN,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BAGHPAT,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BAHRAICH,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BALLIA,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BALRAMPUR,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BANDA,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BARABANKI,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BAREILLY,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BASTI,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BIJNOR,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BULANDSHAHAR,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,CHANDOLI,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,CHITRAKOOT DHAM,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,CSM NAGAR,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,DEORIA,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,ETAH,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,ETAWAH,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,FAIZABAD,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,FATEHGARH,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,FATEHPUR,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,FIROZABAD,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,G.R.P.,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,GAUTAMBUDH NAGAR,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,GHAZIABAD,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,GHAZIPUR,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,GONDA,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,GORAKHPUR,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,HAMIRPUR,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,HARDOI,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,HATHRAS,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,J.P.NAGAR,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,JALAUN,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,JAUNPUR,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,JHANSI,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,KANNAUJ,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,KANPUR NAGAR,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,KANSHIRAM NAGAR,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,KAUSHAMBI,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,KHIRI,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,KUSHI NAGAR,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,LALITPUR,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,LUCKNOW,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,MAHARAJGANJ,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,MAHOBA,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,MAINPURI,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,MATHURA,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,MAU,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,MEERUT,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,MIRZAPUR,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,MORADABAD,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,MUZAFFARNAGAR,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,PILIBHIT,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,PRATAPGARH,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,RAIBAREILLY,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,RAMABAI NAGAR,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,RAMPUR,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,SAHARANPUR,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,SANT KABIRNAGAR,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,SHAHJAHANPUR,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,SHRAWASTI,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,SIDHARTHNAGAR,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,SITAPUR,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,SONBHADRA,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,ST.RAVIDASNAGAR,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,SULTANPUR,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,UNNAO,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,VARANASI,2010,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,TOTAL,2010,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,ALMORA,2010,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,BAGESHWAR,2010,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,CHAMOLI,2010,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,CHAMPAWAT,2010,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,DEHRADUN,2010,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,HARIDWAR,2010,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,NAINITAL,2010,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,PAURI GARHWAL,2010,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,PITHORAGARH,2010,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,RUDRA PRAYAG,2010,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,TEHRI GARHWAL,2010,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,UDHAMSINGH NAGAR,2010,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,UTTARKASHI,2010,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,TOTAL,2010,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,24 PARGANAS NORTH,2010,0,0,1,0,0,0,0,0,2,2
WEST BENGAL,24 PARGANAS SOUTH,2010,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,ASANSOL,2010,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,BANKURA,2010,0,0,0,0,0,0,0,0,3,3
WEST BENGAL,BIRBHUM,2010,0,0,0,0,0,0,2,0,4,4
WEST BENGAL,BURDWAN,2010,0,0,0,0,0,0,0,0,0,1
WEST BENGAL,COOCHBEHAR,2010,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,DAKSHIN DINAJPUR,2010,0,0,0,0,0,0,0,0,2,2
WEST BENGAL,DARJEELING,2010,0,0,0,0,0,0,0,0,3,0
WEST BENGAL,HOOGHLY,2010,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,HOWRAH,2010,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,HOWRAH G.R.P.,2010,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,JALPAIGURI,2010,0,0,0,0,0,0,0,0,1,2
WEST BENGAL,KHARAGPUR G.R.P.,2010,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,KOLKATA,2010,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,MALDA,2010,0,0,0,0,0,0,0,0,2,2
WEST BENGAL,MURSHIDABAD,2010,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,NADIA,2010,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,PASCHIM MIDNAPUR,2010,0,0,0,0,0,0,0,0,0,2
WEST BENGAL,PURAB MIDNAPUR,2010,0,0,0,0,0,0,0,0,1,2
WEST BENGAL,PURULIA,2010,0,1,0,0,0,0,0,0,1,1
WEST BENGAL,SEALDAH G.R.P.,2010,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,SILIGURI G.R.P.,2010,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,UTTAR DINAJPUR,2010,0,0,0,0,0,0,0,0,2,1
WEST BENGAL,TOTAL,2010,0,1,1,0,0,0,2,0,21,22
A & N ISLANDS,ANDAMAN,2010,0,0,0,0,0,0,1,0,0,0
A & N ISLANDS,NICOBAR,2010,0,0,0,0,0,0,0,0,0,0
A & N ISLANDS,TOTAL,2010,0,0,0,0,0,0,1,0,0,0
CHANDIGARH,CHANDIGARH,2010,0,0,0,0,0,0,0,0,0,0
CHANDIGARH,TOTAL,2010,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,D and N HAVELI,2010,0,0,1,0,0,0,0,0,0,1
D & N HAVELI,TOTAL,2010,0,0,1,0,0,0,0,0,0,1
DAMAN & DIU,DAMAN,2010,0,0,0,0,0,0,0,0,0,0
DAMAN & DIU,DIU,2010,0,0,0,0,0,0,0,0,0,0
DAMAN & DIU,TOTAL,2010,0,0,0,0,0,0,0,0,0,0
DELHI,CAW,2010,0,0,0,0,0,0,0,0,0,0
DELHI,CENTRAL,2010,0,0,0,0,0,0,0,0,0,0
DELHI,CRIME BRANCH,2010,0,0,0,0,0,0,0,0,0,0
DELHI,EAST,2010,0,0,0,0,0,0,0,0,0,0
DELHI,EOW,2010,0,0,0,0,0,0,0,0,0,0
DELHI,GRP(RLY),2010,0,0,0,0,0,0,0,0,0,0
DELHI,IGI AIRPORT,2010,0,0,0,0,0,0,0,0,0,0
DELHI,NEW DELHI,2010,0,0,0,0,0,0,0,0,0,0
DELHI,NORTH,2010,0,0,0,0,0,0,0,0,0,0
DELHI,NORTH-EAST,2010,0,0,0,0,0,0,0,0,0,0
DELHI,NORTH-WEST,2010,0,0,0,0,0,0,0,0,0,0
DELHI,OUTER,2010,0,0,0,0,0,0,0,0,0,0
DELHI,SOUTH,2010,0,0,0,0,0,0,0,0,0,0
DELHI,SOUTH-EAST,2010,0,0,0,0,0,0,0,0,0,0
DELHI,SOUTH-WEST,2010,0,0,0,0,0,0,0,0,0,0
DELHI,STF,2010,0,0,0,0,0,0,0,0,0,0
DELHI,WEST,2010,0,0,0,0,0,0,0,0,0,0
DELHI,TOTAL,2010,0,0,0,0,0,0,0,0,0,0
LAKSHADWEEP,LAKSHADWEEP,2010,0,0,0,0,0,0,0,0,0,0
LAKSHADWEEP,TOTAL,2010,0,0,0,0,0,0,0,0,0,0
PUDUCHERRY,KARAIKAL,2010,0,0,0,0,0,0,0,0,0,0
