area_name,year,group_name,sub_group_name,auto_theft_coordinated_traced,auto_theft_recovered,auto_theft_stolen
Jammu & Kashmir,2006,AT5-Other Motor vehicles,5. Other Motor vehicles,1,79,191
Jharkhand,2006,AT5-Other Motor vehicles,5. Other Motor vehicles,0,7,12
Karnataka,2006,AT5-Other Motor vehicles,5. Other Motor vehicles,1,193,618
Kerala,2006,AT5-Other Motor vehicles,5. Other Motor vehicles,,52,152
Madhya Pradesh,2006,AT5-Other Motor vehicles,5. Other Motor vehicles,11,189,496
Maharashtra,2006,AT5-Other Motor vehicles,5. Other Motor vehicles,29,80,145
Manipur,2006,AT5-Other Motor vehicles,5. Other Motor vehicles,0,2,7
Meghalaya,2006,AT5-Other Motor vehicles,5. Other Motor vehicles,0,5,13
Mizoram,2006,AT5-Other Motor vehicles,5. Other Motor vehicles,0,3,5
Nagaland,2006,AT5-Other Motor vehicles,5. Other Motor vehicles,0,25,61
Odisha,2006,AT5-Other Motor vehicles,5. Other Motor vehicles,0,10,61
Puducherry,2006,AT5-Other Motor vehicles,5. Other Motor vehicles,0,2,2
Punjab,2006,AT5-Other Motor vehicles,5. Other Motor vehicles,28,39,75
Rajasthan,2006,AT5-Other Motor vehicles,5. Other Motor vehicles,,36,111
Tamil Nadu,2006,AT5-Other Motor vehicles,5. Other Motor vehicles,69,72,77
Tripura,2006,AT5-Other Motor vehicles,5. Other Motor vehicles,,1,1
Uttar Pradesh,2006,AT5-Other Motor vehicles,5. Other Motor vehicles,0,75,202
Uttarakhand,2006,AT5-Other Motor vehicles,5. Other Motor vehicles,,4,12
West Bengal,2006,AT5-Other Motor vehicles,5. Other Motor vehicles,0,18,68
Andhra Pradesh,2007,AT5-Other Motor vehicles,5. Other Motor vehicles,11,168,349
Arunachal Pradesh,2007,AT5-Other Motor vehicles,5. Other Motor vehicles,0,0,0
Assam,2007,AT5-Other Motor vehicles,5. Other Motor vehicles,4,218,848
Bihar,2007,AT5-Other Motor vehicles,5. Other Motor vehicles,0,37,456
Chandigarh,2007,AT5-Other Motor vehicles,5. Other Motor vehicles,0,2,5
Chhattisgarh,2007,AT5-Other Motor vehicles,5. Other Motor vehicles,0,58,150
Delhi,2007,AT5-Other Motor vehicles,5. Other Motor vehicles,4,457,457
Gujarat,2007,AT5-Other Motor vehicles,5. Other Motor vehicles,22,60,204
Haryana,2007,AT5-Other Motor vehicles,5. Other Motor vehicles,27,149,325
Himachal Pradesh,2007,AT5-Other Motor vehicles,5. Other Motor vehicles,1,5,7
Jammu & Kashmir,2007,AT5-Other Motor vehicles,5. Other Motor vehicles,0,49,139
Jharkhand,2007,AT5-Other Motor vehicles,5. Other Motor vehicles,,20,123
Karnataka,2007,AT5-Other Motor vehicles,5. Other Motor vehicles,10,209,558
Kerala,2007,AT5-Other Motor vehicles,5. Other Motor vehicles,,44,96
Madhya Pradesh,2007,AT5-Other Motor vehicles,5. Other Motor vehicles,21,140,343
Maharashtra,2007,AT5-Other Motor vehicles,5. Other Motor vehicles,147,36,98
Manipur,2007,AT5-Other Motor vehicles,5. Other Motor vehicles,0,2,29
Meghalaya,2007,AT5-Other Motor vehicles,5. Other Motor vehicles,0,3,21
Mizoram,2007,AT5-Other Motor vehicles,5. Other Motor vehicles,0,2,4
Nagaland,2007,AT5-Other Motor vehicles,5. Other Motor vehicles,0,5,60
Odisha,2007,AT5-Other Motor vehicles,5. Other Motor vehicles,0,24,96
Puducherry,2007,AT5-Other Motor vehicles,5. Other Motor vehicles,,3,3
Punjab,2007,AT5-Other Motor vehicles,5. Other Motor vehicles,40,96,213
Rajasthan,2007,AT5-Other Motor vehicles,5. Other Motor vehicles,10,44,110
Tamil Nadu,2007,AT5-Other Motor vehicles,5. Other Motor vehicles,138,149,181
Tripura,2007,AT5-Other Motor vehicles,5. Other Motor vehicles,,1,1
Uttar Pradesh,2007,AT5-Other Motor vehicles,5. Other Motor vehicles,2,93,258
Uttarakhand,2007,AT5-Other Motor vehicles,5. Other Motor vehicles,2,2,4
West Bengal,2007,AT5-Other Motor vehicles,5. Other Motor vehicles,1,21,118
Andhra Pradesh,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,0,309,531
Arunachal Pradesh,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,0,0,0
Assam,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,3,69,88
Bihar,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,0,19,92
Chandigarh,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,0,0,1
Chhattisgarh,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,0,32,68
Dadra & Nagar Haveli,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,,1,2
Delhi,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,168,86,514
Goa,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,,,2
Gujarat,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,21,129,305
Haryana,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,29,88,241
Himachal Pradesh,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,2,9,27
Jammu & Kashmir,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,0,35,78
Jharkhand,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,,9,22
Karnataka,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,1,214,774
Kerala,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,8,73,157
Madhya Pradesh,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,,173,487
Maharashtra,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,52,134,253
Manipur,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,0,0,6
Meghalaya,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,0,6,23
Mizoram,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,0,3,3
Nagaland,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,0,3,33
Odisha,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,0,33,67
Puducherry,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,,4,5
Punjab,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,30,35,86
Rajasthan,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,3,66,195
Tamil Nadu,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,41,49,58
Tripura,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,,8,8
Uttar Pradesh,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,19,76,219
Uttarakhand,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,,1,8
West Bengal,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,0,25,125
Andhra Pradesh,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,0,332,482
Arunachal Pradesh,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,0,0,0
Assam,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,3,2,106
Bihar,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,12,24,173
Chandigarh,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,0,1,1
Chhattisgarh,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,0,31,70
Dadra & Nagar Haveli,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,,,3
Delhi,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,3,118,465
Goa,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,0,0,1
Gujarat,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,23,128,457
Haryana,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,36,152,431
Himachal Pradesh,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,2,6,15
Jammu & Kashmir,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,0,22,45
Jharkhand,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,,0,0
Karnataka,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,59,87,217
Kerala,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,2,51,136
Madhya Pradesh,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,0,192,454
Maharashtra,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,94,179,250
Manipur,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,1,1,16
Meghalaya,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,1,5,15
Mizoram,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,27,27,36
Nagaland,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,,4,17
Odisha,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,1,20,61
Puducherry,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,1,2,3
Punjab,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,6,39,97
Rajasthan,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,2,50,153
Tamil Nadu,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,57,62,80
Tripura,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,0,0,0
Uttar Pradesh,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,25,93,291
Uttarakhand,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,,3,11
West Bengal,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,25,31,144
Andaman & Nicobar Islands,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,,,1
Andhra Pradesh,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,34,562,624
Arunachal Pradesh,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,0,0,1
Assam,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,5,3,26
Bihar,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,,20,309
Chandigarh,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,0,0,0
Chhattisgarh,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,0,43,139
Delhi,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,2,64,458
Goa,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,0,1,1
Gujarat,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,11,123,461
Haryana,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,45,160,435
Himachal Pradesh,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,0,17,36
Jammu & Kashmir,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,4,27,74
Jharkhand,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,0,13,48
Karnataka,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,6,177,503
Kerala,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,0,52,94
Madhya Pradesh,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,17,139,410
Maharashtra,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,51,113,261
Manipur,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,2,2,3
Meghalaya,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,0,1,8
Mizoram,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,9,9,13
Nagaland,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,0,6,51
Odisha,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,0,45,148
Puducherry,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,1,1,1
Punjab,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,26,88,87
Rajasthan,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,37,128,169
Tamil Nadu,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,54,92,114
Tripura,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,0,2,3
Uttar Pradesh,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,29,84,320
Uttarakhand,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,,4,12
West Bengal,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,1,48,308
Andaman & Nicobar Islands,2001,AT6-Total,6. Total (Sum of 1-5 Above),,4,4
Andhra Pradesh,2001,AT6-Total,6. Total (Sum of 1-5 Above),179,1480,3115
Arunachal Pradesh,2001,AT6-Total,6. Total (Sum of 1-5 Above),0,27,36
Assam,2001,AT6-Total,6. Total (Sum of 1-5 Above),0,149,438
Bihar,2001,AT6-Total,6. Total (Sum of 1-5 Above),51,250,1136
Chandigarh,2001,AT6-Total,6. Total (Sum of 1-5 Above),0,200,494
Chhattisgarh,2001,AT6-Total,6. Total (Sum of 1-5 Above),26,415,942
Dadra & Nagar Haveli,2001,AT6-Total,6. Total (Sum of 1-5 Above),,5,15
Delhi,2001,AT6-Total,6. Total (Sum of 1-5 Above),192,2050,7981
Goa,2001,AT6-Total,6. Total (Sum of 1-5 Above),11,86,178
Gujarat,2001,AT6-Total,6. Total (Sum of 1-5 Above),473,1590,5537
Haryana,2001,AT6-Total,6. Total (Sum of 1-5 Above),79,1510,3120
Himachal Pradesh,2001,AT6-Total,6. Total (Sum of 1-5 Above),12,98,145
Jammu & Kashmir,2001,AT6-Total,6. Total (Sum of 1-5 Above),1,137,633
Jharkhand,2001,AT6-Total,6. Total (Sum of 1-5 Above),15,48,239
Karnataka,2001,AT6-Total,6. Total (Sum of 1-5 Above),251,1248,3863
Kerala,2001,AT6-Total,6. Total (Sum of 1-5 Above),70,513,1795
Madhya Pradesh,2001,AT6-Total,6. Total (Sum of 1-5 Above),,1267,4323
Maharashtra,2001,AT6-Total,6. Total (Sum of 1-5 Above),1200,2942,8887
Manipur,2001,AT6-Total,6. Total (Sum of 1-5 Above),,7,71
Meghalaya,2001,AT6-Total,6. Total (Sum of 1-5 Above),0,17,57
Mizoram,2001,AT6-Total,6. Total (Sum of 1-5 Above),4,18,20
Nagaland,2001,AT6-Total,6. Total (Sum of 1-5 Above),0,30,119
Odisha,2001,AT6-Total,6. Total (Sum of 1-5 Above),22,344,1011
Puducherry,2001,AT6-Total,6. Total (Sum of 1-5 Above),137,137,284
Punjab,2001,AT6-Total,6. Total (Sum of 1-5 Above),243,491,1270
Rajasthan,2001,AT6-Total,6. Total (Sum of 1-5 Above),78,903,4039
Sikkim,2001,AT6-Total,6. Total (Sum of 1-5 Above),2,4,6
Tamil Nadu,2001,AT6-Total,6. Total (Sum of 1-5 Above),0,2758,4260
Tripura,2001,AT6-Total,6. Total (Sum of 1-5 Above),,3,10
Uttar Pradesh,2001,AT6-Total,6. Total (Sum of 1-5 Above),35,1177,5790
Uttarakhand,2001,AT6-Total,6. Total (Sum of 1-5 Above),,95,374
West Bengal,2001,AT6-Total,6. Total (Sum of 1-5 Above),16,791,2579
Andaman & Nicobar Islands,2002,AT6-Total,6. Total (Sum of 1-5 Above),1,1,2
Andhra Pradesh,2002,AT6-Total,6. Total (Sum of 1-5 Above),13,1701,3450
Arunachal Pradesh,2002,AT6-Total,6. Total (Sum of 1-5 Above),,21,51
Assam,2002,AT6-Total,6. Total (Sum of 1-5 Above),0,170,680
Bihar,2002,AT6-Total,6. Total (Sum of 1-5 Above),19,268,1148
Chandigarh,2002,AT6-Total,6. Total (Sum of 1-5 Above),0,230,617
Chhattisgarh,2002,AT6-Total,6. Total (Sum of 1-5 Above),0,321,1126
Dadra & Nagar Haveli,2002,AT6-Total,6. Total (Sum of 1-5 Above),,20,37
Daman & Diu,2002,AT6-Total,6. Total (Sum of 1-5 Above),0,19,36
Delhi,2002,AT6-Total,6. Total (Sum of 1-5 Above),258,1706,7604
Goa,2002,AT6-Total,6. Total (Sum of 1-5 Above),1,41,151
Gujarat,2002,AT6-Total,6. Total (Sum of 1-5 Above),336,1628,6256
Haryana,2002,AT6-Total,6. Total (Sum of 1-5 Above),0,1503,3054
Himachal Pradesh,2002,AT6-Total,6. Total (Sum of 1-5 Above),12,93,152
Jammu & Kashmir,2002,AT6-Total,6. Total (Sum of 1-5 Above),9,229,664
Jharkhand,2002,AT6-Total,6. Total (Sum of 1-5 Above),4,114,718
Karnataka,2002,AT6-Total,6. Total (Sum of 1-5 Above),267,1312,4281
Kerala,2002,AT6-Total,6. Total (Sum of 1-5 Above),59,611,1978
Madhya Pradesh,2002,AT6-Total,6. Total (Sum of 1-5 Above),78,1523,4845
Maharashtra,2002,AT6-Total,6. Total (Sum of 1-5 Above),271,2860,9130
Manipur,2002,AT6-Total,6. Total (Sum of 1-5 Above),,15,119
Meghalaya,2002,AT6-Total,6. Total (Sum of 1-5 Above),0,12,58
Mizoram,2002,AT6-Total,6. Total (Sum of 1-5 Above),,30,31
Nagaland,2002,AT6-Total,6. Total (Sum of 1-5 Above),0,26,161
Odisha,2002,AT6-Total,6. Total (Sum of 1-5 Above),63,358,1028
Puducherry,2002,AT6-Total,6. Total (Sum of 1-5 Above),,52,258
Punjab,2002,AT6-Total,6. Total (Sum of 1-5 Above),445,644,1345
Rajasthan,2002,AT6-Total,6. Total (Sum of 1-5 Above),52,991,4433
Sikkim,2002,AT6-Total,6. Total (Sum of 1-5 Above),,5,5
Tamil Nadu,2002,AT6-Total,6. Total (Sum of 1-5 Above),48,3205,4677
Tripura,2002,AT6-Total,6. Total (Sum of 1-5 Above),,64,73
Uttar Pradesh,2002,AT6-Total,6. Total (Sum of 1-5 Above),10,1478,5689
Uttarakhand,2002,AT6-Total,6. Total (Sum of 1-5 Above),,98,352
West Bengal,2002,AT6-Total,6. Total (Sum of 1-5 Above),130,681,3438
Andaman & Nicobar Islands,2003,AT6-Total,6. Total (Sum of 1-5 Above),0,2,5
Andhra Pradesh,2003,AT6-Total,6. Total (Sum of 1-5 Above),83,1972,4732
Arunachal Pradesh,2003,AT6-Total,6. Total (Sum of 1-5 Above),0,12,50
Assam,2003,AT6-Total,6. Total (Sum of 1-5 Above),0,132,756
Bihar,2003,AT6-Total,6. Total (Sum of 1-5 Above),23,293,1340
Chandigarh,2003,AT6-Total,6. Total (Sum of 1-5 Above),0,286,566
Chhattisgarh,2003,AT6-Total,6. Total (Sum of 1-5 Above),0,390,1131
Dadra & Nagar Haveli,2003,AT6-Total,6. Total (Sum of 1-5 Above),,9,15
Daman & Diu,2003,AT6-Total,6. Total (Sum of 1-5 Above),5,9,27
Delhi,2003,AT6-Total,6. Total (Sum of 1-5 Above),489,1427,7688
Goa,2003,AT6-Total,6. Total (Sum of 1-5 Above),2,43,134
Gujarat,2003,AT6-Total,6. Total (Sum of 1-5 Above),472,2286,7244
Haryana,2003,AT6-Total,6. Total (Sum of 1-5 Above),139,1546,3293
Himachal Pradesh,2003,AT6-Total,6. Total (Sum of 1-5 Above),2,110,218
Jammu & Kashmir,2003,AT6-Total,6. Total (Sum of 1-5 Above),9,156,576
Jharkhand,2003,AT6-Total,6. Total (Sum of 1-5 Above),0,98,347
Karnataka,2003,AT6-Total,6. Total (Sum of 1-5 Above),98,1329,4333
Kerala,2003,AT6-Total,6. Total (Sum of 1-5 Above),1,631,1668
Lakshadweep,2003,AT6-Total,6. Total (Sum of 1-5 Above),1,1,1
Madhya Pradesh,2003,AT6-Total,6. Total (Sum of 1-5 Above),,1751,5208
Maharashtra,2003,AT6-Total,6. Total (Sum of 1-5 Above),826,2752,9271
Manipur,2003,AT6-Total,6. Total (Sum of 1-5 Above),,11,124
Meghalaya,2003,AT6-Total,6. Total (Sum of 1-5 Above),0,17,108
Mizoram,2003,AT6-Total,6. Total (Sum of 1-5 Above),,54,56
Nagaland,2003,AT6-Total,6. Total (Sum of 1-5 Above),0,58,225
Odisha,2003,AT6-Total,6. Total (Sum of 1-5 Above),103,347,1076
Puducherry,2003,AT6-Total,6. Total (Sum of 1-5 Above),65,65,295
Punjab,2003,AT6-Total,6. Total (Sum of 1-5 Above),356,585,1427
Rajasthan,2003,AT6-Total,6. Total (Sum of 1-5 Above),62,1061,5267
Sikkim,2003,AT6-Total,6. Total (Sum of 1-5 Above),0,3,3
Tamil Nadu,2003,AT6-Total,6. Total (Sum of 1-5 Above),1213,3212,4581
Tripura,2003,AT6-Total,6. Total (Sum of 1-5 Above),,7,53
Uttar Pradesh,2003,AT6-Total,6. Total (Sum of 1-5 Above),25,1406,4720
Uttarakhand,2003,AT6-Total,6. Total (Sum of 1-5 Above),,122,369
West Bengal,2003,AT6-Total,6. Total (Sum of 1-5 Above),148,627,2581
Andaman & Nicobar Islands,2004,AT6-Total,6. Total (Sum of 1-5 Above),0,9,9
Andhra Pradesh,2004,AT6-Total,6. Total (Sum of 1-5 Above),319,2169,4741
Arunachal Pradesh,2004,AT6-Total,6. Total (Sum of 1-5 Above),0,31,75
Assam,2004,AT6-Total,6. Total (Sum of 1-5 Above),,166,894
Bihar,2004,AT6-Total,6. Total (Sum of 1-5 Above),0,312,2083
Chandigarh,2004,AT6-Total,6. Total (Sum of 1-5 Above),0,218,674
Chhattisgarh,2004,AT6-Total,6. Total (Sum of 1-5 Above),0,502,1316
Dadra & Nagar Haveli,2004,AT6-Total,6. Total (Sum of 1-5 Above),0,14,24
Daman & Diu,2004,AT6-Total,6. Total (Sum of 1-5 Above),,5,12
Delhi,2004,AT6-Total,6. Total (Sum of 1-5 Above),346,2121,8924
Goa,2004,AT6-Total,6. Total (Sum of 1-5 Above),5,44,125
Gujarat,2004,AT6-Total,6. Total (Sum of 1-5 Above),528,2151,6936
Haryana,2004,AT6-Total,6. Total (Sum of 1-5 Above),,1612,3735
Himachal Pradesh,2004,AT6-Total,6. Total (Sum of 1-5 Above),12,96,213
Jammu & Kashmir,2004,AT6-Total,6. Total (Sum of 1-5 Above),13,141,573
Jharkhand,2004,AT6-Total,6. Total (Sum of 1-5 Above),,114,718
Karnataka,2004,AT6-Total,6. Total (Sum of 1-5 Above),124,1485,5733
Kerala,2004,AT6-Total,6. Total (Sum of 1-5 Above),,725,1717
Madhya Pradesh,2004,AT6-Total,6. Total (Sum of 1-5 Above),192,1841,6246
Maharashtra,2004,AT6-Total,6. Total (Sum of 1-5 Above),422,3621,11307
Manipur,2004,AT6-Total,6. Total (Sum of 1-5 Above),0,5,109
Meghalaya,2004,AT6-Total,6. Total (Sum of 1-5 Above),0,38,140
Mizoram,2004,AT6-Total,6. Total (Sum of 1-5 Above),0,0,0
Nagaland,2004,AT6-Total,6. Total (Sum of 1-5 Above),12,25,122
Odisha,2004,AT6-Total,6. Total (Sum of 1-5 Above),158,374,1404
Puducherry,2004,AT6-Total,6. Total (Sum of 1-5 Above),,183,322
Punjab,2004,AT6-Total,6. Total (Sum of 1-5 Above),292,490,1188
Rajasthan,2004,AT6-Total,6. Total (Sum of 1-5 Above),99,1583,6395
Sikkim,2004,AT6-Total,6. Total (Sum of 1-5 Above),,5,6
Tamil Nadu,2004,AT6-Total,6. Total (Sum of 1-5 Above),2631,2867,4005
Tripura,2004,AT6-Total,6. Total (Sum of 1-5 Above),,18,36
Uttar Pradesh,2004,AT6-Total,6. Total (Sum of 1-5 Above),85,1753,8452
Uttarakhand,2004,AT6-Total,6. Total (Sum of 1-5 Above),,112,471
West Bengal,2004,AT6-Total,6. Total (Sum of 1-5 Above),0,534,2668
Andaman & Nicobar Islands,2005,AT6-Total,6. Total (Sum of 1-5 Above),,6,6
Andhra Pradesh,2005,AT6-Total,6. Total (Sum of 1-5 Above),0,2670,5465
Arunachal Pradesh,2005,AT6-Total,6. Total (Sum of 1-5 Above),0,33,119
Assam,2005,AT6-Total,6. Total (Sum of 1-5 Above),15,267,957
Bihar,2005,AT6-Total,6. Total (Sum of 1-5 Above),0,226,2134
Chandigarh,2005,AT6-Total,6. Total (Sum of 1-5 Above),0,201,579
Chhattisgarh,2005,AT6-Total,6. Total (Sum of 1-5 Above),0,642,1619
Dadra & Nagar Haveli,2005,AT6-Total,6. Total (Sum of 1-5 Above),,8,22
Daman & Diu,2005,AT6-Total,6. Total (Sum of 1-5 Above),4,7,27
Delhi,2005,AT6-Total,6. Total (Sum of 1-5 Above),255,2249,8883
Goa,2005,AT6-Total,6. Total (Sum of 1-5 Above),0,61,195
Gujarat,2005,AT6-Total,6. Total (Sum of 1-5 Above),413,1776,7098
Haryana,2005,AT6-Total,6. Total (Sum of 1-5 Above),0,1851,5276
Himachal Pradesh,2005,AT6-Total,6. Total (Sum of 1-5 Above),0,94,172
Jammu & Kashmir,2005,AT6-Total,6. Total (Sum of 1-5 Above),11,109,504
Jharkhand,2005,AT6-Total,6. Total (Sum of 1-5 Above),10,143,773
Karnataka,2005,AT6-Total,6. Total (Sum of 1-5 Above),94,1403,5977
Kerala,2005,AT6-Total,6. Total (Sum of 1-5 Above),16,562,1946
Madhya Pradesh,2005,AT6-Total,6. Total (Sum of 1-5 Above),0,2096,6551
Maharashtra,2005,AT6-Total,6. Total (Sum of 1-5 Above),439,3032,12213
Manipur,2005,AT6-Total,6. Total (Sum of 1-5 Above),7,7,92
Meghalaya,2005,AT6-Total,6. Total (Sum of 1-5 Above),0,20,119
Mizoram,2005,AT6-Total,6. Total (Sum of 1-5 Above),0,0,0
Nagaland,2005,AT6-Total,6. Total (Sum of 1-5 Above),1,56,248
Odisha,2005,AT6-Total,6. Total (Sum of 1-5 Above),110,436,1626
Puducherry,2005,AT6-Total,6. Total (Sum of 1-5 Above),143,143,235
Punjab,2005,AT6-Total,6. Total (Sum of 1-5 Above),259,523,1190
Rajasthan,2005,AT6-Total,6. Total (Sum of 1-5 Above),283,1355,6429
Sikkim,2005,AT6-Total,6. Total (Sum of 1-5 Above),,4,5
Tamil Nadu,2005,AT6-Total,6. Total (Sum of 1-5 Above),2475,2624,3583
Tripura,2005,AT6-Total,6. Total (Sum of 1-5 Above),,10,57
Uttar Pradesh,2005,AT6-Total,6. Total (Sum of 1-5 Above),78,1704,7619
Uttarakhand,2005,AT6-Total,6. Total (Sum of 1-5 Above),,130,521
West Bengal,2005,AT6-Total,6. Total (Sum of 1-5 Above),63,470,2435
Andaman & Nicobar Islands,2006,AT6-Total,6. Total (Sum of 1-5 Above),,6,6
Andhra Pradesh,2006,AT6-Total,6. Total (Sum of 1-5 Above),102,2201,5470
Arunachal Pradesh,2006,AT6-Total,6. Total (Sum of 1-5 Above),0,22,74
Assam,2006,AT6-Total,6. Total (Sum of 1-5 Above),26,453,1405
Bihar,2006,AT6-Total,6. Total (Sum of 1-5 Above),,312,2023
Chandigarh,2006,AT6-Total,6. Total (Sum of 1-5 Above),0,175,529
Chhattisgarh,2006,AT6-Total,6. Total (Sum of 1-5 Above),89,734,2143
Dadra & Nagar Haveli,2006,AT6-Total,6. Total (Sum of 1-5 Above),,8,15
Daman & Diu,2006,AT6-Total,6. Total (Sum of 1-5 Above),,7,33
Delhi,2006,AT6-Total,6. Total (Sum of 1-5 Above),212,2060,9402
Goa,2006,AT6-Total,6. Total (Sum of 1-5 Above),10,70,228
Gujarat,2006,AT6-Total,6. Total (Sum of 1-5 Above),492,1647,7191
Haryana,2006,AT6-Total,6. Total (Sum of 1-5 Above),4,2258,6588
Himachal Pradesh,2006,AT6-Total,6. Total (Sum of 1-5 Above),87,108,216
Jammu & Kashmir,2006,AT6-Total,6. Total (Sum of 1-5 Above),16,179,559
Jharkhand,2006,AT6-Total,6. Total (Sum of 1-5 Above),5,262,1229
Karnataka,2006,AT6-Total,6. Total (Sum of 1-5 Above),96,1403,6006
Kerala,2006,AT6-Total,6. Total (Sum of 1-5 Above),21,545,2019
Lakshadweep,2006,AT6-Total,6. Total (Sum of 1-5 Above),,1,2
Madhya Pradesh,2006,AT6-Total,6. Total (Sum of 1-5 Above),171,2177,7651
Maharashtra,2006,AT6-Total,6. Total (Sum of 1-5 Above),1219,3757,12814
Manipur,2006,AT6-Total,6. Total (Sum of 1-5 Above),0,8,119
Meghalaya,2006,AT6-Total,6. Total (Sum of 1-5 Above),0,20,135
Mizoram,2006,AT6-Total,6. Total (Sum of 1-5 Above),0,49,68
Nagaland,2006,AT6-Total,6. Total (Sum of 1-5 Above),18,75,155
Odisha,2006,AT6-Total,6. Total (Sum of 1-5 Above),189,556,1571
