state_ut,district,year,murder,rape,kidnapping_and_abduction,foeticide,abetment_of_suicide,exposure_and_abandonment,procuration_of_minor_girls,buying_of_girls_for_prostitution,selling_of_girls_for_prostitution,prohibition_of_child_marriage_act,other_crimes,total
MADHYA PRADESH,GWALIOR,2001,5,20,8,2,0,0,1,0,0,0,16,52
MADHYA PRADESH,HARDA,2001,0,0,0,0,0,0,0,0,0,0,3,3
MADHYA PRADESH,HOSHANGABAD,2001,0,5,4,0,0,0,0,0,0,0,9,18
MADHYA PRADESH,INDORE,2001,9,21,6,1,2,9,1,0,0,0,66,115
MADHYA PRADESH,INDORE RLY.,2001,0,0,0,0,0,0,0,0,0,0,1,1
MADHYA PRADESH,JABALPUR,2001,8,27,6,1,2,7,1,0,0,0,17,69
MADHYA PRADESH,JABALPUR RLY.,2001,0,0,0,0,0,0,0,0,0,0,2,2
MADHYA PRADESH,JHABUA,2001,0,11,0,0,0,0,0,0,0,0,17,28
MADHYA PRADESH,KATNI,2001,3,8,1,0,0,2,0,0,0,0,1,15
MADHYA PRADESH,KHANDWA,2001,12,25,10,0,2,3,0,0,0,0,25,77
MADHYA PRADESH,KHARGON,2001,2,0,5,0,0,3,0,0,0,0,11,21
MADHYA PRADESH,MANDLA,2001,2,29,8,0,0,1,0,0,0,0,5,45
MADHYA PRADESH,MANDSAUR,2001,0,11,0,0,0,0,0,0,0,0,12,23
MADHYA PRADESH,MORENA,2001,3,0,0,0,0,0,0,0,0,1,7,11
MADHYA PRADESH,NARSINGHPUR,2001,3,3,0,0,0,2,0,0,0,0,9,17
MADHYA PRADESH,NEEMUCH,2001,0,7,0,0,0,0,0,0,0,0,8,15
MADHYA PRADESH,PANNA,2001,3,3,0,0,0,0,0,0,0,0,5,11
MADHYA PRADESH,RAISEN,2001,0,0,0,0,0,0,0,0,0,0,19,19
MADHYA PRADESH,RAJGARH,2001,1,0,0,0,0,0,0,0,0,0,4,5
MADHYA PRADESH,RATLAM,2001,2,17,0,0,0,3,0,0,0,0,10,32
MADHYA PRADESH,REWA,2001,4,3,5,0,0,6,0,0,0,0,17,35
MADHYA PRADESH,SAGAR,2001,5,30,9,0,0,8,0,0,0,0,23,75
MADHYA PRADESH,SATNA,2001,0,0,0,0,0,0,0,0,0,0,9,9
MADHYA PRADESH,SEONI,2001,5,0,0,1,0,0,0,0,0,0,18,24
MADHYA PRADESH,SHAHDOL,2001,4,0,0,0,0,0,0,0,0,0,10,14
MADHYA PRADESH,SHAJAPUR,2001,0,0,0,0,0,3,0,0,0,0,25,28
MADHYA PRADESH,SHEOPUR,2001,0,0,0,0,0,0,0,0,0,1,13,14
MADHYA PRADESH,SHIVPURI,2001,4,10,0,0,0,5,0,0,0,0,13,32
MADHYA PRADESH,SIDHI,2001,0,0,0,0,0,0,0,0,0,0,9,9
MADHYA PRADESH,SIHORE,2001,2,0,0,0,0,0,0,0,0,0,11,13
MADHYA PRADESH,TIKAMGARH,2001,0,0,0,0,0,1,0,0,0,0,8,9
MADHYA PRADESH,UJJAIN,2001,3,21,0,0,0,3,0,0,0,0,65,92
MADHYA PRADESH,UMARIYA,2001,0,0,0,0,0,0,0,0,0,0,7,7
MADHYA PRADESH,VIDISHA,2001,0,23,0,0,0,2,0,0,0,0,24,49
MADHYA PRADESH,TOTAL,2001,103,390,100,7,8,69,4,0,0,4,740,1425
MAHARASHTRA,AHMEDNAGAR,2001,0,0,0,0,0,0,0,0,0,0,0,0
MAHARASHTRA,AKOLA,2001,4,1,7,0,0,0,0,0,0,1,11,24
MAHARASHTRA,AMRAVATI COMMR.,2001,3,2,3,2,0,6,0,0,0,1,12,29
MAHARASHTRA,AMRAVATI RURAL,2001,2,15,9,0,0,8,0,0,0,0,2,36
MAHARASHTRA,AURANGABAD COMMR.,2001,4,0,0,0,0,18,0,0,0,0,0,22
MAHARASHTRA,AURANGABAD RURAL,2001,4,1,0,0,0,0,0,0,0,2,33,40
MAHARASHTRA,BEED,2001,30,6,3,0,0,0,0,0,0,0,0,39
MAHARASHTRA,BHANDARA,2001,4,28,2,0,1,1,0,0,0,0,18,54
MAHARASHTRA,BULDHANA,2001,6,6,6,0,0,0,0,0,0,0,35,53
MAHARASHTRA,CHANDRAPUR,2001,4,19,0,0,0,0,0,0,0,0,0,23
MAHARASHTRA,DHULE,2001,0,0,2,0,0,15,3,0,0,0,0,20
MAHARASHTRA,GADCHIROLI,2001,2,20,0,0,0,1,4,0,0,1,21,49
MAHARASHTRA,GONDIA,2001,3,0,0,0,0,0,0,0,0,0,5,8
MAHARASHTRA,HINGOLI,2001,6,3,4,1,0,4,0,0,0,0,0,18
MAHARASHTRA,JALGAON,2001,12,13,13,0,0,24,0,0,0,0,0,62
MAHARASHTRA,JALNA,2001,3,5,4,0,0,3,0,0,0,0,3,18
MAHARASHTRA,KOLHAPUR,2001,5,6,2,0,0,5,0,0,0,3,7,28
MAHARASHTRA,LATUR,2001,0,1,2,0,0,17,0,0,0,0,0,20
MAHARASHTRA,MUMBAI,2001,7,43,26,2,2,0,0,0,0,0,79,159
MAHARASHTRA,MUMBAI RLY.,2001,0,0,1,0,0,14,0,0,0,0,0,15
MAHARASHTRA,NAGPUR COMMR.,2001,2,11,33,0,1,9,0,0,1,0,36,93
MAHARASHTRA,NAGPUR RLY.,2001,4,2,0,0,0,11,0,0,0,0,7,24
MAHARASHTRA,NAGPUR RURAL,2001,0,0,0,0,0,2,0,0,0,3,0,5
MAHARASHTRA,NANDED,2001,8,8,17,0,0,0,0,0,0,1,26,60
MAHARASHTRA,NANDURBAR,2001,3,1,0,0,0,1,0,0,0,0,0,5
MAHARASHTRA,NASIK COMMR.,2001,4,4,8,0,0,5,0,0,0,1,0,22
MAHARASHTRA,NASIK RURAL,2001,6,11,2,0,0,14,0,0,0,0,1,34
MAHARASHTRA,NAVI MUMBAI,2001,3,15,0,1,0,4,9,0,0,0,36,68
MAHARASHTRA,OSMANABAD,2001,9,12,4,0,0,7,0,0,0,0,32,64
MAHARASHTRA,PARBHANI,2001,0,0,0,0,0,0,0,0,0,7,0,7
MAHARASHTRA,PUNE COMMR.,2001,7,37,22,0,0,0,0,1,0,0,21,88
MAHARASHTRA,PUNE RLY.,2001,0,0,0,0,0,2,0,0,0,0,2,4
MAHARASHTRA,PUNE RURAL,2001,13,25,4,0,0,22,1,0,0,0,6,71
MAHARASHTRA,RAIGAD,2001,0,1,0,0,0,2,2,0,0,0,2,7
MAHARASHTRA,RATNAGIRI,2001,2,7,1,0,0,6,0,0,0,0,4,20
MAHARASHTRA,SANGLI,2001,9,24,5,0,0,13,0,0,0,19,0,70
MAHARASHTRA,SATARA,2001,6,13,1,0,0,13,0,0,0,1,22,56
MAHARASHTRA,SINDHUDURG,2001,0,2,1,0,0,2,0,0,0,0,0,5
MAHARASHTRA,SOLAPUR COMMR.,2001,3,9,12,1,0,9,0,0,0,1,0,35
MAHARASHTRA,SOLAPUR RURAL,2001,9,3,11,0,0,18,1,0,0,1,0,43
MAHARASHTRA,THANE COMMR.,2001,4,5,4,0,0,6,1,0,0,0,10,30
MAHARASHTRA,THANE RURAL,2001,6,0,1,10,0,0,0,0,0,0,17,34
MAHARASHTRA,WARDHA,2001,5,6,0,0,0,9,0,0,0,0,14,34
MAHARASHTRA,WASHIM,2001,1,2,0,0,0,0,0,0,0,0,11,14
MAHARASHTRA,YAVATMAL,2001,0,0,0,0,0,10,0,0,0,1,0,11
MAHARASHTRA,TOTAL,2001,203,367,210,17,4,281,21,1,1,43,473,1621
MANIPUR,BISHNUPUR,2001,0,0,0,0,0,0,0,0,0,0,0,0
MANIPUR,CHANDEL,2001,0,0,0,0,0,0,0,0,0,0,0,0
MANIPUR,CHURACHANDPUR,2001,0,0,0,0,0,0,0,0,0,0,0,0
MANIPUR,IMPHAL(EAST),2001,0,0,0,0,0,0,0,0,0,0,0,0
MANIPUR,IMPHAL(WEST),2001,0,0,0,0,0,0,0,0,0,0,0,0
MANIPUR,SENAPATI,2001,0,0,0,0,0,0,0,0,0,0,0,0
MANIPUR,TAMENGLONG,2001,0,0,0,0,0,0,0,0,0,0,0,0
MANIPUR,THOUBAL,2001,0,0,0,0,0,0,0,0,0,0,0,0
MANIPUR,UKHRUL,2001,0,0,0,0,0,0,0,0,0,0,0,0
MANIPUR,TOTAL,2001,0,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,GARO HILLS EAST,2001,0,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,GARO HILLS SOUTH,2001,0,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,GARO HILLS WEST,2001,0,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,JAINTIA HILLS,2001,0,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,KHASI HILLS EAST,2001,0,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,KHASI HILLS WEST,2001,0,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,RI-BHOI,2001,0,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,TOTAL,2001,0,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,AIZAWL,2001,0,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,CHAMPHAI,2001,0,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,KOLASIB,2001,0,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,LAWNGTLAI,2001,0,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,LUNGLEI,2001,0,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,MAMIT,2001,0,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,SAIHA,2001,0,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,SERCHHIP,2001,0,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,TOTAL,2001,0,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,DIMAPUR,2001,0,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,KIPHIRE,2001,0,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,KOHIMA,2001,0,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,MOKOKCHUNG,2001,0,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,MON,2001,0,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,PEREN,2001,0,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,PHEK,2001,0,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,TUENSANG,2001,0,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,WOKHA,2001,0,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,ZUNHEBOTO,2001,0,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,TOTAL,2001,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,ANGUL,2001,0,0,2,0,4,1,0,0,0,0,0,7
ODISHA,BALASORE,2001,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,BARAGARH,2001,0,4,0,0,0,0,0,0,0,0,0,4
ODISHA,BERHAMPUR,2001,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,BHADRAK,2001,0,1,0,0,0,0,0,0,0,0,0,1
ODISHA,BOLANGIR,2001,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,BOUDH,2001,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,CUTTACK,2001,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,DEOGARH,2001,0,1,0,0,0,0,0,0,0,0,0,1
ODISHA,DHENKANAL,2001,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,GAJAPATI,2001,0,0,3,0,0,0,0,0,0,0,0,3
ODISHA,GANJAM,2001,0,0,10,0,0,0,0,0,0,0,0,10
ODISHA,JAGATSINGHPUR,2001,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,JAJPUR,2001,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,JHARSUGUDA,2001,0,0,0,0,0,0,0,0,0,0,2,2
ODISHA,KALAHANDI,2001,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,KANDHAMAL,2001,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,KENDRAPARA,2001,0,0,0,0,0,0,0,0,0,0,9,9
ODISHA,KEONJHAR,2001,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,KHURDA,2001,0,3,2,0,0,0,0,0,0,0,0,5
ODISHA,KORAPUT,2001,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,MALKANGIR,2001,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,MAYURBHANJ,2001,0,0,0,0,0,0,0,0,0,0,6,6
ODISHA,NAYAGARH,2001,0,5,0,0,0,0,0,0,0,0,0,5
ODISHA,NOWRANGPUR,2001,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,NUAPADA,2001,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,PURI,2001,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,RAYAGADA,2001,0,1,0,0,0,0,0,0,0,0,5,6
ODISHA,ROURKELA,2001,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,SAMBALPUR,2001,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,SONEPUR,2001,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,SRP(CUTTACK),2001,0,1,4,0,0,0,0,0,0,0,0,5
ODISHA,SRP(ROURKELA),2001,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,SUNDARGARH,2001,2,1,1,0,0,0,0,0,0,0,0,4
ODISHA,TOTAL,2001,2,17,22,0,4,1,0,0,0,0,22,68
PUNJAB,AMRITSAR,2001,1,3,3,5,0,0,0,0,0,0,2,14
PUNJAB,BARNALA,2001,0,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,BATALA,2001,1,5,1,0,0,0,0,0,0,0,0,7
PUNJAB,BHATINDA,2001,0,5,1,0,0,0,3,0,0,0,0,9
PUNJAB,FARIDKOT,2001,0,0,0,2,0,0,0,0,0,0,0,2
PUNJAB,FATEHGARH SAHIB,2001,0,0,0,0,0,1,0,0,0,0,0,1
PUNJAB,FEROZEPUR,2001,0,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,G.R.P,2001,0,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,GURDASPUR,2001,0,0,5,0,0,0,0,0,0,0,2,7
PUNJAB,HOSHIARPUR,2001,0,1,0,0,0,0,0,0,0,0,0,1
PUNJAB,JAGRAON,2001,1,10,1,0,0,0,2,0,0,0,1,15
PUNJAB,JALANDHAR,2001,3,2,7,0,0,0,0,0,0,0,2,14
PUNJAB,KAPURTHALA,2001,2,2,3,0,0,1,1,0,0,0,0,9
PUNJAB,KHANNA,2001,0,0,1,0,0,0,0,0,0,0,0,1
PUNJAB,LUDHIANA,2001,6,5,7,0,0,0,0,0,0,0,2,20
PUNJAB,MAJITHA,2001,2,0,0,0,0,0,0,0,0,0,1,3
PUNJAB,MANSA,2001,0,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,MOGA,2001,0,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,MUKTSAR,2001,0,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,NAWAN SHAHR,2001,1,2,1,0,0,0,1,0,0,0,0,5
PUNJAB,PATIALA,2001,0,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,ROPAR,2001,0,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,SANGRUR,2001,2,1,2,0,0,1,0,0,0,0,3,9
PUNJAB,TARN TARAN,2001,1,2,3,0,0,0,0,0,0,0,0,6
PUNJAB,TOTAL,2001,20,38,35,7,0,3,7,0,0,0,13,123
RAJASTHAN,AJMER,2001,0,1,0,0,0,0,0,0,0,0,0,1
RAJASTHAN,ALWAR,2001,1,0,0,0,0,7,0,0,0,0,0,8
RAJASTHAN,BANSWARA,2001,3,13,30,0,0,10,0,0,0,0,4,60
RAJASTHAN,BARAN,2001,0,0,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,BARMER,2001,1,3,6,0,0,2,0,0,0,0,2,14
RAJASTHAN,BHARATPUR,2001,0,0,0,1,0,0,0,0,0,0,0,1
RAJASTHAN,BHILWARA,2001,0,0,0,0,0,0,0,0,0,2,0,2
RAJASTHAN,BIKANER,2001,1,0,0,0,0,3,0,0,0,0,0,4
RAJASTHAN,BUNDI,2001,0,0,0,0,0,1,0,0,0,1,2,4
RAJASTHAN,CHITTORGARH,2001,4,0,0,0,0,5,0,0,0,0,0,9
RAJASTHAN,CHURU,2001,0,0,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,DAUSA,2001,0,0,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,DHOLPUR,2001,1,3,4,0,0,0,0,0,0,0,0,8
RAJASTHAN,DUNGARPUR,2001,0,4,3,2,0,5,0,0,0,0,0,14
RAJASTHAN,G.R.P.,2001,0,0,0,0,0,5,0,0,0,0,0,5
RAJASTHAN,GANGANAGAR,2001,0,1,0,1,1,1,0,0,0,0,0,4
RAJASTHAN,HANUMANGARH,2001,0,6,5,0,0,0,0,0,0,1,0,12
RAJASTHAN,JAIPUR,2001,2,4,9,0,0,9,0,0,0,0,0,24
RAJASTHAN,JAISALMER,2001,2,0,0,0,0,0,0,0,0,0,0,2
RAJASTHAN,JALORE,2001,0,0,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,JHALAWAR,2001,0,0,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,JHUNJHUNU,2001,1,0,0,2,0,2,0,0,0,0,0,5
RAJASTHAN,JODHPUR,2001,0,0,0,0,0,0,0,0,0,1,0,1
RAJASTHAN,KARAULI,2001,0,0,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,KOTA,2001,2,0,5,0,0,0,0,0,0,0,0,7
RAJASTHAN,NAGAUR,2001,0,0,0,1,0,0,0,0,0,0,0,1
RAJASTHAN,PALI,2001,1,0,0,0,0,0,0,0,0,2,21,24
RAJASTHAN,RAJSAMAND,2001,0,0,0,0,0,0,0,0,0,1,0,1
RAJASTHAN,SAWAI MADHOPUR,2001,0,0,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,SIKAR,2001,0,0,0,0,0,0,0,0,0,1,0,1
RAJASTHAN,SIROHI,2001,0,0,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,TONK,2001,0,0,0,1,0,4,0,0,0,0,0,5
RAJASTHAN,UDAIPUR,2001,0,0,0,0,0,0,0,0,0,1,0,1
RAJASTHAN,TOTAL,2001,19,35,62,8,1,54,0,0,0,10,29,218
SIKKIM,EAST,2001,1,3,0,0,0,0,0,0,0,0,0,4
SIKKIM,NORTH,2001,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,SOUTH,2001,0,1,0,0,0,0,0,0,0,0,0,1
SIKKIM,WEST,2001,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,TOTAL,2001,1,4,0,0,0,0,0,0,0,0,0,5
TAMIL NADU,ARIYALUR,2001,2,0,0,0,0,0,0,0,0,0,0,2
TAMIL NADU,CHENGAI,2001,0,1,0,0,0,0,0,0,0,0,0,1
TAMIL NADU,CHENNAI,2001,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,CHENNAI RLY.,2001,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,COIMBATORE RURAL,2001,0,2,0,0,0,0,0,0,0,0,0,2
TAMIL NADU,COIMBATORE URBAN,2001,0,2,0,0,0,1,0,0,0,0,0,3
TAMIL NADU,CUDDALORE,2001,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,DHARMAPURI,2001,0,0,0,0,0,0,0,0,0,0,3,3
TAMIL NADU,DINDIGUL,2001,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,ERODE,2001,2,0,1,0,0,0,0,0,0,0,0,3
TAMIL NADU,KANCHIPURAM,2001,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KANYAKUMARI,2001,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KARUR,2001,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,MADURAI RURAL,2001,0,3,0,0,0,0,0,0,0,0,0,3
TAMIL NADU,MADURAI URBAN,2001,2,0,0,0,0,0,0,0,0,0,0,2
TAMIL NADU,NAGAPATTINAM,2001,1,1,0,0,0,0,0,0,0,0,0,2
TAMIL NADU,NAMAKKAL,2001,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,NILGIRIS,2001,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,PERAMBALUR,2001,0,1,0,0,0,0,0,0,0,0,0,1
TAMIL NADU,PUDUKOTTAI,2001,0,2,0,0,0,0,0,0,0,0,0,2
TAMIL NADU,RAMNATHAPURAM,2001,1,1,1,0,0,0,0,0,0,0,0,3
TAMIL NADU,SALEM RURAL,2001,8,1,0,0,0,0,0,0,0,0,0,9
TAMIL NADU,SALEM URBAN,2001,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,SIVAGANGAI,2001,1,2,0,0,0,0,0,0,0,0,0,3
TAMIL NADU,THANJAVUR,2001,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,THENI,2001,0,0,0,0,1,0,0,0,0,0,5,6
TAMIL NADU,THIRUNELVELI RURAL,2001,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,THIRUNELVELI URBAN,2001,0,3,0,0,0,0,0,0,0,0,0,3
TAMIL NADU,THIRUVALLUR,2001,1,0,0,0,0,0,0,0,0,0,0,1
TAMIL NADU,THIRUVANNAMALAI,2001,1,0,4,0,0,0,0,0,0,0,0,5
TAMIL NADU,THIRUVARUR,2001,2,1,0,0,0,0,0,0,0,0,0,3
TAMIL NADU,THOOTHUGUDI,2001,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TRICHY RLY.,2001,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TRICHY RURAL,2001,2,0,0,0,0,0,0,0,0,0,0,2
TAMIL NADU,TRICHY URBAN,2001,1,0,1,0,0,0,0,0,0,0,0,2
TAMIL NADU,VELLORE,2001,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,VILLUPURAM,2001,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,VIRUDHUNAGAR,2001,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TOTAL,2001,24,20,7,0,1,1,0,0,0,0,8,61
TRIPURA,DHALAI,2001,0,0,0,0,0,0,0,0,0,0,0,0
TRIPURA,NORTH,2001,0,0,0,0,0,0,0,0,0,0,0,0
TRIPURA,SOUTH,2001,0,0,0,0,0,0,0,0,0,0,0,0
TRIPURA,WEST,2001,0,0,0,0,0,0,0,0,0,0,0,0
TRIPURA,TOTAL,2001,0,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,AGRA,2001,8,34,88,0,0,0,0,0,0,0,210,340
UTTAR PRADESH,ALIGARH,2001,6,10,12,0,0,0,0,0,0,0,14,42
UTTAR PRADESH,ALLAHABAD,2001,13,8,43,1,0,0,0,0,0,0,56,121
UTTAR PRADESH,AMBEDKAR NAGAR,2001,1,7,6,0,0,0,0,0,0,0,10,24
UTTAR PRADESH,AURAIYA,2001,6,8,16,0,0,0,0,0,0,1,6,37
UTTAR PRADESH,AZAMGARH,2001,6,8,8,0,0,0,0,0,0,0,13,35
UTTAR PRADESH,BADAUN,2001,13,13,13,0,0,0,0,0,0,0,0,39
UTTAR PRADESH,BAGHPAT,2001,8,10,26,0,0,0,11,0,0,0,27,82
UTTAR PRADESH,BAHRAICH,2001,1,2,9,0,0,0,0,0,0,0,10,22
UTTAR PRADESH,BALLIA,2001,0,3,0,0,0,0,0,0,0,0,1,4
UTTAR PRADESH,BALRAMPUR,2001,3,4,6,0,0,0,0,0,0,0,15,28
UTTAR PRADESH,BANDA,2001,3,8,9,0,0,0,0,0,0,0,2,22
UTTAR PRADESH,BARABANKI,2001,7,14,46,0,0,0,0,0,0,0,23,90
UTTAR PRADESH,BAREILLY,2001,7,15,49,0,0,0,0,0,0,0,106,177
UTTAR PRADESH,BASTI,2001,4,6,9,0,0,0,0,0,0,0,14,33
UTTAR PRADESH,BIJNOR,2001,18,10,18,0,0,0,0,0,0,0,10,56
UTTAR PRADESH,BULANDSHAHAR,2001,21,4,6,0,0,0,0,0,0,0,76,107
UTTAR PRADESH,CHANDOLI,2001,3,3,8,0,0,0,0,0,0,0,6,20
UTTAR PRADESH,CHITRAKOOT DHAM,2001,5,3,2,0,0,0,0,0,0,0,11,21
UTTAR PRADESH,DEORIA,2001,2,2,12,0,0,0,0,0,0,0,14,30
UTTAR PRADESH,ETAH,2001,32,5,11,0,0,0,0,0,0,0,10,58
UTTAR PRADESH,ETAWAH,2001,4,10,27,0,0,0,1,0,0,0,3,45
UTTAR PRADESH,FAIZABAD,2001,4,11,20,0,0,0,0,0,0,0,8,43
UTTAR PRADESH,FATEHGARH,2001,8,4,14,0,0,0,0,0,0,0,10,36
UTTAR PRADESH,FATEHPUR,2001,16,10,5,0,0,0,3,0,0,0,44,78
UTTAR PRADESH,FIROZABAD,2001,6,8,49,0,0,0,2,0,0,0,90,155
UTTAR PRADESH,G.R.P.,2001,0,0,1,0,0,0,0,0,0,0,0,1
UTTAR PRADESH,GAUTAMBUDH NAGAR,2001,8,12,21,0,0,0,0,0,0,0,11,52
UTTAR PRADESH,GHAZIABAD,2001,35,9,20,0,0,0,0,0,0,0,22,86
UTTAR PRADESH,GHAZIPUR,2001,1,4,7,0,0,0,0,0,0,0,0,12
UTTAR PRADESH,GONDA,2001,2,2,7,0,0,0,0,0,0,0,0,11
UTTAR PRADESH,GORAKHPUR,2001,13,5,16,0,0,0,0,0,1,0,9,44
UTTAR PRADESH,HAMIRPUR,2001,1,0,6,0,0,0,0,0,0,0,7,14
UTTAR PRADESH,HARDOI,2001,0,8,15,0,0,0,0,0,0,0,7,30
UTTAR PRADESH,HATHRAS,2001,8,10,26,0,0,0,0,0,0,0,12,56
UTTAR PRADESH,J.P.NAGAR,2001,15,10,0,0,0,0,0,0,0,0,0,25
UTTAR PRADESH,JALAUN,2001,7,2,24,0,0,0,0,0,0,0,2,35
UTTAR PRADESH,JAUNPUR,2001,5,5,8,0,0,0,0,0,0,0,7,25
UTTAR PRADESH,JHANSI,2001,2,6,10,0,0,0,0,0,0,0,8,26
UTTAR PRADESH,KANNAUJ,2001,2,0,0,0,0,0,0,0,0,0,0,2
UTTAR PRADESH,KANPUR DEHAT,2001,0,3,12,0,0,0,0,0,0,0,14,29
UTTAR PRADESH,KANPUR NAGAR,2001,1,7,49,0,0,0,10,0,0,0,11,78
UTTAR PRADESH,KAUSHAMBI,2001,8,4,4,0,0,0,0,0,0,0,10,26
UTTAR PRADESH,KHIRI,2001,0,23,11,0,0,0,0,0,0,0,7,41
UTTAR PRADESH,KUSHI NAGAR,2001,6,2,6,0,0,0,0,0,0,0,5,19
UTTAR PRADESH,LALITPUR,2001,0,5,2,0,0,0,1,0,0,0,40,48
UTTAR PRADESH,LUCKNOW,2001,12,13,21,0,0,0,0,1,0,0,6,53
UTTAR PRADESH,MAHARAJGANJ,2001,7,6,7,0,0,0,0,0,0,0,21,41
UTTAR PRADESH,MAHOBA,2001,1,5,6,0,0,0,0,0,0,0,25,37
UTTAR PRADESH,MAINPURI,2001,8,4,17,0,0,0,0,0,0,0,3,32
UTTAR PRADESH,MATHURA,2001,4,10,15,0,0,0,1,0,0,0,20,50
UTTAR PRADESH,MAU,2001,1,5,8,0,0,0,0,0,0,0,9,23
UTTAR PRADESH,MEERUT,2001,27,19,84,0,0,0,0,0,0,0,136,266
UTTAR PRADESH,MIRZAPUR,2001,5,8,6,0,0,0,0,0,0,0,10,29
